Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs,Pruned_FLOPs
658,Random,0.2,84.7,88.4,39.936585426330566,1.2548862445280227,162190.0,89.18,203264.0,
689,Random,0.2,84.7,89.52,39.91460919380188,1.2548862445280227,162190.0,89.18,203264.0,
758,Random,0.2,84.7,89.71,39.662503242492676,1.2548862445280227,162190.0,89.18,203264.0,
107,Random,0.2,84.65,89.84,40.0685977935791,1.2548862445280227,162190.0,89.18,203264.0,
108,Random,0.2,84.65,89.6,40.193467140197754,1.2548862445280227,162190.0,89.18,203264.0,
190,Random,0.2,84.65,89.78,39.91182494163513,1.2548862445280227,162190.0,89.18,203264.0,
428,Random,0.2,84.65,89.2,39.873347759246826,1.2548862445280227,162190.0,89.18,203264.0,
592,Random,0.2,84.65,89.53,39.62502598762512,1.2548862445280227,162190.0,89.18,203264.0,
239,Random,0.2,84.65,89.23,39.691750049591064,1.2548862445280227,162190.0,89.18,203264.0,
245,Random,0.2,84.65,89.42,39.82590913772583,1.2548862445280227,162190.0,89.18,203264.0,
254,Random,0.2,84.65,89.41,39.80905723571777,1.2548862445280227,162190.0,89.18,203264.0,
313,Random,0.2,84.65,89.36,39.83945417404175,1.2548862445280227,162190.0,89.18,203264.0,
317,Random,0.2,84.65,89.58,39.85670781135559,1.2548862445280227,162190.0,89.18,203264.0,
819,Random,0.2,84.65,89.12,40.00620412826538,1.2548862445280227,162190.0,89.18,203264.0,
850,Random,0.2,84.65,89.88,40.37729859352112,1.2548862445280227,162190.0,89.18,203264.0,
975,Random,0.2,84.65,89.19,39.85333776473999,1.2548862445280227,162190.0,89.18,203264.0,
646,Random,0.2,84.65,89.24,39.90074872970581,1.2548862445280227,162190.0,89.18,203264.0,
2,Random,0.2,84.6,90.0,39.89365315437317,1.2548862445280227,162190.0,89.18,203264.0,
17,Random,0.2,84.6,89.94,39.98987650871277,1.2548862445280227,162190.0,89.18,203264.0,
119,Random,0.2,84.6,89.18,39.96409559249878,1.2548862445280227,162190.0,89.18,203264.0,
129,Random,0.2,84.6,90.02,39.89877390861511,1.2548862445280227,162190.0,89.18,203264.0,
528,Random,0.2,84.6,89.64,39.95244336128235,1.2548862445280227,162190.0,89.18,203264.0,
248,Random,0.2,84.6,89.21,39.912625789642334,1.2548862445280227,162190.0,89.18,203264.0,
261,Random,0.2,84.6,89.58,39.94002938270569,1.2548862445280227,162190.0,89.18,203264.0,
304,Random,0.2,84.6,89.82,40.05237865447998,1.2548862445280227,162190.0,89.18,203264.0,
322,Random,0.2,84.6,89.43,39.91411805152893,1.2548862445280227,162190.0,89.18,203264.0,
609,Random,0.2,84.6,89.52,39.94746375083923,1.2548862445280227,162190.0,89.18,203264.0,
655,Random,0.2,84.6,89.12,39.9703004360199,1.2548862445280227,162190.0,89.18,203264.0,
673,Random,0.2,84.6,88.84,40.01460814476013,1.2548862445280227,162190.0,89.18,203264.0,
702,Random,0.2,84.6,89.42,40.018033266067505,1.2548862445280227,162190.0,89.18,203264.0,
709,Random,0.2,84.6,89.0,39.900418519973755,1.2548862445280227,162190.0,89.18,203264.0,
710,Random,0.2,84.6,89.5,39.962796211242676,1.2548862445280227,162190.0,89.18,203264.0,
712,Random,0.2,84.6,89.13,39.91244864463806,1.2548862445280227,162190.0,89.18,203264.0,
747,Random,0.2,84.6,89.87,39.88748741149902,1.2548862445280227,162190.0,89.18,203264.0,
789,Random,0.2,84.6,89.91,40.11406993865967,1.2548862445280227,162190.0,89.18,203264.0,
4,Random,0.2,84.55,89.55,39.81069588661194,1.2548862445280227,162190.0,89.18,203264.0,
8,Random,0.2,84.55,89.34,39.92301964759827,1.2548862445280227,162190.0,89.18,203264.0,
12,Random,0.2,84.55,89.24,39.83379650115967,1.2548862445280227,162190.0,89.18,203264.0,
16,Random,0.2,84.55,89.75,39.850594997406006,1.2548862445280227,162190.0,89.18,203264.0,
54,Random,0.2,84.55,89.17,39.85777997970581,1.2548862445280227,162190.0,89.18,203264.0,
463,Random,0.2,84.55,88.87,39.83773112297058,1.2548862445280227,162190.0,89.18,203264.0,
485,Random,0.2,84.55,89.42,39.996516942977905,1.2548862445280227,162190.0,89.18,203264.0,
534,Random,0.2,84.55,89.31,39.933655977249146,1.2548862445280227,162190.0,89.18,203264.0,
584,Random,0.2,84.55,89.62,39.96293902397156,1.2548862445280227,162190.0,89.18,203264.0,
215,Random,0.2,84.55,89.02,39.934321641922,1.2548862445280227,162190.0,89.18,203264.0,
250,Random,0.2,84.55,89.75,40.00808095932007,1.2548862445280227,162190.0,89.18,203264.0,
255,Random,0.2,84.55,89.18,39.93554353713989,1.2548862445280227,162190.0,89.18,203264.0,
271,Random,0.2,84.55,89.18,39.83164024353027,1.2548862445280227,162190.0,89.18,203264.0,
849,Random,0.2,84.55,88.95,39.90491032600403,1.2548862445280227,162190.0,89.18,203264.0,
919,Random,0.2,84.55,89.17,39.913238286972046,1.2548862445280227,162190.0,89.18,203264.0,
945,Random,0.2,84.55,88.98,39.84109663963318,1.2548862445280227,162190.0,89.18,203264.0,
618,Random,0.2,84.55,88.87,39.87983179092407,1.2548862445280227,162190.0,89.18,203264.0,
652,Random,0.2,84.55,90.06,39.79578232765198,1.2548862445280227,162190.0,89.18,203264.0,
84,Random,0.2,84.5,89.8,39.87597894668579,1.2548862445280227,162190.0,89.18,203264.0,
89,Random,0.2,84.5,88.8,39.98853826522827,1.2548862445280227,162190.0,89.18,203264.0,
120,Random,0.2,84.5,88.84,39.831406354904175,1.2548862445280227,162190.0,89.18,203264.0,
172,Random,0.2,84.5,89.38,39.97449040412903,1.2548862445280227,162190.0,89.18,203264.0,
403,Random,0.2,84.5,89.2,39.902100801467896,1.2548862445280227,162190.0,89.18,203264.0,
424,Random,0.2,84.5,89.97,39.891992807388306,1.2548862445280227,162190.0,89.18,203264.0,
512,Random,0.2,84.5,89.48,39.91985464096069,1.2548862445280227,162190.0,89.18,203264.0,
576,Random,0.2,84.5,89.49,39.875916481018066,1.2548862445280227,162190.0,89.18,203264.0,
587,Random,0.2,84.5,89.77,39.842578172683716,1.2548862445280227,162190.0,89.18,203264.0,
353,Random,0.2,84.5,89.27,39.82761526107788,1.2548862445280227,162190.0,89.18,203264.0,
814,Random,0.2,84.5,89.17,40.08172941207886,1.2548862445280227,162190.0,89.18,203264.0,
864,Random,0.2,84.5,89.32,39.89377450942993,1.2548862445280227,162190.0,89.18,203264.0,
979,Random,0.2,84.5,89.24,39.841357469558716,1.2548862445280227,162190.0,89.18,203264.0,
34,Random,0.2,84.45,89.07,39.84669542312622,1.2548862445280227,162190.0,89.18,203264.0,
101,Random,0.2,84.45,90.07,39.85620403289795,1.2548862445280227,162190.0,89.18,203264.0,
142,Random,0.2,84.45,89.49,40.05052161216736,1.2548862445280227,162190.0,89.18,203264.0,
489,Random,0.2,84.45,89.74,40.026005029678345,1.2548862445280227,162190.0,89.18,203264.0,
583,Random,0.2,84.45,89.54,39.872284173965454,1.2548862445280227,162190.0,89.18,203264.0,
371,Random,0.2,84.45,89.63,39.844231843948364,1.2548862445280227,162190.0,89.18,203264.0,
378,Random,0.2,84.45,89.25,39.909273624420166,1.2548862445280227,162190.0,89.18,203264.0,
822,Random,0.2,84.45,87.57,39.994147539138794,1.2548862445280227,162190.0,89.18,203264.0,
900,Random,0.2,84.45,89.45,40.09851622581482,1.2548862445280227,162190.0,89.18,203264.0,
965,Random,0.2,84.45,89.45,39.58543395996094,1.2548862445280227,162190.0,89.18,203264.0,
976,Random,0.2,84.45,89.11,39.84541988372803,1.2548862445280227,162190.0,89.18,203264.0,
639,Random,0.2,84.45,89.27,39.87232708930969,1.2548862445280227,162190.0,89.18,203264.0,
647,Random,0.2,84.45,89.23,39.806060552597046,1.2548862445280227,162190.0,89.18,203264.0,
653,Random,0.2,84.45,89.53,40.01466989517212,1.2548862445280227,162190.0,89.18,203264.0,
688,Random,0.2,84.45,89.14,39.92196846008301,1.2548862445280227,162190.0,89.18,203264.0,
746,Random,0.2,84.45,89.55,39.84034061431885,1.2548862445280227,162190.0,89.18,203264.0,
767,Random,0.2,84.45,89.45,40.08990740776062,1.2548862445280227,162190.0,89.18,203264.0,
784,Random,0.2,84.45,89.57,40.05712866783142,1.2548862445280227,162190.0,89.18,203264.0,
799,Random,0.2,84.45,89.29,40.172353982925415,1.2548862445280227,162190.0,89.18,203264.0,
11,Random,0.2,84.4,89.54,39.93172097206116,1.2548862445280227,162190.0,89.18,203264.0,
51,Random,0.2,84.4,88.57,39.92424774169922,1.2548862445280227,162190.0,89.18,203264.0,
155,Random,0.2,84.4,88.52,40.150107622146606,1.2548862445280227,162190.0,89.18,203264.0,
161,Random,0.2,84.4,88.19,39.89252305030823,1.2548862445280227,162190.0,89.18,203264.0,
496,Random,0.2,84.4,88.29,39.94279646873474,1.2548862445280227,162190.0,89.18,203264.0,
358,Random,0.2,84.4,89.58,39.506468534469604,1.2548862445280227,162190.0,89.18,203264.0,
361,Random,0.2,84.4,89.08,39.52660536766052,1.2548862445280227,162190.0,89.18,203264.0,
984,Random,0.2,84.4,88.89,40.07097578048706,1.2548862445280227,162190.0,89.18,203264.0,
35,Random,0.2,84.35,89.85,39.980966567993164,1.2548862445280227,162190.0,89.18,203264.0,
63,Random,0.2,84.35,89.66,40.070581912994385,1.2548862445280227,162190.0,89.18,203264.0,
502,Random,0.2,84.35,89.08,39.89125990867615,1.2548862445280227,162190.0,89.18,203264.0,
530,Random,0.2,84.35,89.5,39.90483856201172,1.2548862445280227,162190.0,89.18,203264.0,
211,Random,0.2,84.35,89.39,39.93611693382263,1.2548862445280227,162190.0,89.18,203264.0,
348,Random,0.2,84.35,89.89,39.9012405872345,1.2548862445280227,162190.0,89.18,203264.0,
863,Random,0.2,84.35,89.33,40.005008697509766,1.2548862445280227,162190.0,89.18,203264.0,
928,Random,0.2,84.35,88.79,39.88922071456909,1.2548862445280227,162190.0,89.18,203264.0,
620,Random,0.2,84.35,89.44,39.49187922477722,1.2548862445280227,162190.0,89.18,203264.0,
706,Random,0.2,84.35,89.2,39.49121809005737,1.2548862445280227,162190.0,89.18,203264.0,
762,Random,0.2,84.35,89.16,39.756587982177734,1.2548862445280227,162190.0,89.18,203264.0,
116,Random,0.2,84.3,89.34,40.079070806503296,1.2548862445280227,162190.0,89.18,203264.0,
436,Random,0.2,84.3,89.28,39.88223171234131,1.2548862445280227,162190.0,89.18,203264.0,
513,Random,0.2,84.3,89.19,39.90889835357666,1.2548862445280227,162190.0,89.18,203264.0,
561,Random,0.2,84.3,89.37,39.99695706367493,1.2548862445280227,162190.0,89.18,203264.0,
212,Random,0.2,84.3,89.7,39.483798027038574,1.2548862445280227,162190.0,89.18,203264.0,
244,Random,0.2,84.3,89.54,39.939467906951904,1.2548862445280227,162190.0,89.18,203264.0,
347,Random,0.2,84.3,89.39,39.88593554496765,1.2548862445280227,162190.0,89.18,203264.0,
389,Random,0.2,84.3,89.79,39.83435893058777,1.2548862445280227,162190.0,89.18,203264.0,
808,Random,0.2,84.3,89.04,40.102943420410156,1.2548862445280227,162190.0,89.18,203264.0,
933,Random,0.2,84.3,88.44,39.50994396209717,1.2548862445280227,162190.0,89.18,203264.0,
735,Random,0.2,84.3,89.1,39.92232275009155,1.2548862445280227,162190.0,89.18,203264.0,
26,Random,0.2,84.25,89.01,39.7859833240509,1.2548862445280227,162190.0,89.18,203264.0,
498,Random,0.2,84.25,89.34,39.832669258117676,1.2548862445280227,162190.0,89.18,203264.0,
499,Random,0.2,84.25,89.8,39.78010129928589,1.2548862445280227,162190.0,89.18,203264.0,
567,Random,0.2,84.25,89.2,39.83017134666443,1.2548862445280227,162190.0,89.18,203264.0,
287,Random,0.2,84.25,89.21,39.91885948181152,1.2548862445280227,162190.0,89.18,203264.0,
325,Random,0.2,84.25,89.49,39.84072232246399,1.2548862445280227,162190.0,89.18,203264.0,
330,Random,0.2,84.25,89.63,39.81996130943298,1.2548862445280227,162190.0,89.18,203264.0,
812,Random,0.2,84.25,89.75,40.31476449966431,1.2548862445280227,162190.0,89.18,203264.0,
815,Random,0.2,84.25,90.1,39.91853427886963,1.2548862445280227,162190.0,89.18,203264.0,
860,Random,0.2,84.25,89.1,40.01401424407959,1.2548862445280227,162190.0,89.18,203264.0,
875,Random,0.2,84.25,89.3,39.88627815246582,1.2548862445280227,162190.0,89.18,203264.0,
876,Random,0.2,84.25,89.14,39.89189147949219,1.2548862445280227,162190.0,89.18,203264.0,
911,Random,0.2,84.25,89.72,39.72124171257019,1.2548862445280227,162190.0,89.18,203264.0,
946,Random,0.2,84.25,89.21,39.55287480354309,1.2548862445280227,162190.0,89.18,203264.0,
947,Random,0.2,84.25,88.62,39.943973779678345,1.2548862445280227,162190.0,89.18,203264.0,
754,Random,0.2,84.25,88.94,39.93925213813782,1.2548862445280227,162190.0,89.18,203264.0,
53,Random,0.2,84.2,89.27,39.91054034233093,1.2548862445280227,162190.0,89.18,203264.0,
407,Random,0.2,84.2,89.49,39.983476638793945,1.2548862445280227,162190.0,89.18,203264.0,
531,Random,0.2,84.2,89.97,39.90925121307373,1.2548862445280227,162190.0,89.18,203264.0,
243,Random,0.2,84.2,89.71,39.92877674102783,1.2548862445280227,162190.0,89.18,203264.0,
315,Random,0.2,84.2,88.95,39.853708267211914,1.2548862445280227,162190.0,89.18,203264.0,
357,Random,0.2,84.2,89.15,39.93477988243103,1.2548862445280227,162190.0,89.18,203264.0,
386,Random,0.2,84.2,89.7,39.98445725440979,1.2548862445280227,162190.0,89.18,203264.0,
802,Random,0.2,84.2,89.16,39.95710039138794,1.2548862445280227,162190.0,89.18,203264.0,
619,Random,0.2,84.2,89.41,39.937488079071045,1.2548862445280227,162190.0,89.18,203264.0,
683,Random,0.2,84.2,89.56,39.92314600944519,1.2548862445280227,162190.0,89.18,203264.0,
685,Random,0.2,84.2,89.41,39.87119722366333,1.2548862445280227,162190.0,89.18,203264.0,
721,Random,0.2,84.2,88.72,39.92437243461609,1.2548862445280227,162190.0,89.18,203264.0,
781,Random,0.2,84.2,89.45,39.97105550765991,1.2548862445280227,162190.0,89.18,203264.0,
1,Random,0.2,84.15,89.72,39.868687868118286,1.2548862445280227,162190.0,89.18,203264.0,
14,Random,0.2,84.15,89.34,39.87979984283447,1.2548862445280227,162190.0,89.18,203264.0,
47,Random,0.2,84.15,88.42,39.87881302833557,1.2548862445280227,162190.0,89.18,203264.0,
92,Random,0.2,84.15,89.79,39.86010026931763,1.2548862445280227,162190.0,89.18,203264.0,
153,Random,0.2,84.15,88.44,39.87184929847717,1.2548862445280227,162190.0,89.18,203264.0,
460,Random,0.2,84.15,89.28,39.52924418449402,1.2548862445280227,162190.0,89.18,203264.0,
565,Random,0.2,84.15,89.7,39.87178063392639,1.2548862445280227,162190.0,89.18,203264.0,
569,Random,0.2,84.15,89.53,39.870792388916016,1.2548862445280227,162190.0,89.18,203264.0,
588,Random,0.2,84.15,89.64,39.96463990211487,1.2548862445280227,162190.0,89.18,203264.0,
241,Random,0.2,84.15,89.09,39.93119692802429,1.2548862445280227,162190.0,89.18,203264.0,
257,Random,0.2,84.15,89.24,39.89030838012695,1.2548862445280227,162190.0,89.18,203264.0,
326,Random,0.2,84.15,89.52,39.89503216743469,1.2548862445280227,162190.0,89.18,203264.0,
364,Random,0.2,84.15,89.62,39.823113679885864,1.2548862445280227,162190.0,89.18,203264.0,
833,Random,0.2,84.15,89.44,39.92566156387329,1.2548862445280227,162190.0,89.18,203264.0,
845,Random,0.2,84.15,90.27,39.94489002227783,1.2548862445280227,162190.0,89.18,203264.0,
852,Random,0.2,84.15,89.79,39.76802158355713,1.2548862445280227,162190.0,89.18,203264.0,
904,Random,0.2,84.15,89.81,39.94208765029907,1.2548862445280227,162190.0,89.18,203264.0,
917,Random,0.2,84.15,88.79,39.87906193733215,1.2548862445280227,162190.0,89.18,203264.0,
607,Random,0.2,84.15,88.95,39.906667947769165,1.2548862445280227,162190.0,89.18,203264.0,
682,Random,0.2,84.15,89.35,39.92641997337341,1.2548862445280227,162190.0,89.18,203264.0,
704,Random,0.2,84.15,88.95,39.68906569480896,1.2548862445280227,162190.0,89.18,203264.0,
131,Random,0.2,84.1,89.63,39.964720010757446,1.2548862445280227,162190.0,89.18,203264.0,
133,Random,0.2,84.1,88.78,40.088377714157104,1.2548862445280227,162190.0,89.18,203264.0,
150,Random,0.2,84.1,88.6,40.00763297080994,1.2548862445280227,162190.0,89.18,203264.0,
419,Random,0.2,84.1,89.39,40.06411838531494,1.2548862445280227,162190.0,89.18,203264.0,
526,Random,0.2,84.1,89.66,39.95857048034668,1.2548862445280227,162190.0,89.18,203264.0,
546,Random,0.2,84.1,88.61,39.79670691490173,1.2548862445280227,162190.0,89.18,203264.0,
577,Random,0.2,84.1,89.07,39.94462609291077,1.2548862445280227,162190.0,89.18,203264.0,
581,Random,0.2,84.1,89.23,39.86941194534302,1.2548862445280227,162190.0,89.18,203264.0,
594,Random,0.2,84.1,89.7,39.964747190475464,1.2548862445280227,162190.0,89.18,203264.0,
277,Random,0.2,84.1,89.41,39.8925039768219,1.2548862445280227,162190.0,89.18,203264.0,
293,Random,0.2,84.1,89.9,39.83303213119507,1.2548862445280227,162190.0,89.18,203264.0,
373,Random,0.2,84.1,89.64,39.872352838516235,1.2548862445280227,162190.0,89.18,203264.0,
376,Random,0.2,84.1,89.79,39.88434314727783,1.2548862445280227,162190.0,89.18,203264.0,
899,Random,0.2,84.1,89.59,39.994149684906006,1.2548862445280227,162190.0,89.18,203264.0,
906,Random,0.2,84.1,88.87,39.93953204154968,1.2548862445280227,162190.0,89.18,203264.0,
924,Random,0.2,84.1,89.49,39.94258189201355,1.2548862445280227,162190.0,89.18,203264.0,
940,Random,0.2,84.1,89.31,39.914281368255615,1.2548862445280227,162190.0,89.18,203264.0,
28,Random,0.2,84.05,89.48,39.8903386592865,1.2548862445280227,162190.0,89.18,203264.0,
50,Random,0.2,84.05,89.23,39.91062569618225,1.2548862445280227,162190.0,89.18,203264.0,
73,Random,0.2,84.05,88.51,39.99659729003906,1.2548862445280227,162190.0,89.18,203264.0,
126,Random,0.2,84.05,89.09,39.833226680755615,1.2548862445280227,162190.0,89.18,203264.0,
166,Random,0.2,84.05,89.55,39.91497564315796,1.2548862445280227,162190.0,89.18,203264.0,
171,Random,0.2,84.05,89.66,39.92521905899048,1.2548862445280227,162190.0,89.18,203264.0,
421,Random,0.2,84.05,89.49,39.94281792640686,1.2548862445280227,162190.0,89.18,203264.0,
446,Random,0.2,84.05,89.54,40.28639507293701,1.2548862445280227,162190.0,89.18,203264.0,
473,Random,0.2,84.05,89.93,39.94921064376831,1.2548862445280227,162190.0,89.18,203264.0,
536,Random,0.2,84.05,89.44,39.9530565738678,1.2548862445280227,162190.0,89.18,203264.0,
542,Random,0.2,84.05,90.14,39.82167291641235,1.2548862445280227,162190.0,89.18,203264.0,
566,Random,0.2,84.05,89.17,40.0833625793457,1.2548862445280227,162190.0,89.18,203264.0,
282,Random,0.2,84.05,89.76,41.00263333320618,1.2548862445280227,162190.0,89.18,203264.0,
297,Random,0.2,84.05,89.87,39.82353591918945,1.2548862445280227,162190.0,89.18,203264.0,
345,Random,0.2,84.05,89.19,39.9408392906189,1.2548862445280227,162190.0,89.18,203264.0,
855,Random,0.2,84.05,88.77,39.91129493713379,1.2548862445280227,162190.0,89.18,203264.0,
869,Random,0.2,84.05,89.7,39.995299100875854,1.2548862445280227,162190.0,89.18,203264.0,
958,Random,0.2,84.05,88.89,40.44737911224365,1.2548862445280227,162190.0,89.18,203264.0,
604,Random,0.2,84.05,88.66,39.815711975097656,1.2548862445280227,162190.0,89.18,203264.0,
624,Random,0.2,84.05,89.26,39.88473725318909,1.2548862445280227,162190.0,89.18,203264.0,
632,Random,0.2,84.05,89.56,39.89304184913635,1.2548862445280227,162190.0,89.18,203264.0,
722,Random,0.2,84.05,89.38,39.920376777648926,1.2548862445280227,162190.0,89.18,203264.0,
44,Random,0.2,84.0,89.4,40.246803283691406,1.2548862445280227,162190.0,89.18,203264.0,
74,Random,0.2,84.0,89.37,39.78176021575928,1.2548862445280227,162190.0,89.18,203264.0,
187,Random,0.2,84.0,88.86,39.86394381523132,1.2548862445280227,162190.0,89.18,203264.0,
462,Random,0.2,84.0,89.48,39.80094623565674,1.2548862445280227,162190.0,89.18,203264.0,
490,Random,0.2,84.0,90.15,39.92628216743469,1.2548862445280227,162190.0,89.18,203264.0,
563,Random,0.2,84.0,88.71,39.99084997177124,1.2548862445280227,162190.0,89.18,203264.0,
233,Random,0.2,84.0,89.97,39.78775191307068,1.2548862445280227,162190.0,89.18,203264.0,
370,Random,0.2,84.0,89.15,39.76459789276123,1.2548862445280227,162190.0,89.18,203264.0,
375,Random,0.2,84.0,89.38,39.93232178688049,1.2548862445280227,162190.0,89.18,203264.0,
859,Random,0.2,84.0,89.33,39.89407205581665,1.2548862445280227,162190.0,89.18,203264.0,
949,Random,0.2,84.0,89.01,39.86598300933838,1.2548862445280227,162190.0,89.18,203264.0,
985,Random,0.2,84.0,89.57,39.78668832778931,1.2548862445280227,162190.0,89.18,203264.0,
987,Random,0.2,84.0,89.76,39.8616898059845,1.2548862445280227,162190.0,89.18,203264.0,
696,Random,0.2,84.0,88.52,40.019028663635254,1.2548862445280227,162190.0,89.18,203264.0,
725,Random,0.2,84.0,89.14,40.01187014579773,1.2548862445280227,162190.0,89.18,203264.0,
127,Random,0.2,83.95,89.3,39.94283485412598,1.2548862445280227,162190.0,89.18,203264.0,
415,Random,0.2,83.95,89.78,39.816548347473145,1.2548862445280227,162190.0,89.18,203264.0,
543,Random,0.2,83.95,89.58,39.905436992645264,1.2548862445280227,162190.0,89.18,203264.0,
555,Random,0.2,83.95,89.47,39.84139585494995,1.2548862445280227,162190.0,89.18,203264.0,
201,Random,0.2,83.95,88.99,39.86280703544617,1.2548862445280227,162190.0,89.18,203264.0,
294,Random,0.2,83.95,88.96,39.95232057571411,1.2548862445280227,162190.0,89.18,203264.0,
309,Random,0.2,83.95,90.09,39.73925828933716,1.2548862445280227,162190.0,89.18,203264.0,
868,Random,0.2,83.95,89.25,39.847012519836426,1.2548862445280227,162190.0,89.18,203264.0,
964,Random,0.2,83.95,89.77,39.89729690551758,1.2548862445280227,162190.0,89.18,203264.0,
973,Random,0.2,83.95,89.41,39.88764977455139,1.2548862445280227,162190.0,89.18,203264.0,
991,Random,0.2,83.95,89.18,39.93156838417053,1.2548862445280227,162190.0,89.18,203264.0,
603,Random,0.2,83.95,89.77,39.472047567367554,1.2548862445280227,162190.0,89.18,203264.0,
692,Random,0.2,83.95,89.63,39.87861251831055,1.2548862445280227,162190.0,89.18,203264.0,
