Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs
237,Random,0.3,87.4,89.19,41.18033504486084,1.4301373713241752,142315.0,88.71,203264.0
277,Random,0.3,87.4,88.77,42.6746289730072,1.4301373713241752,142315.0,88.71,203264.0
445,Random,0.3,87.4,88.88,42.132012128829956,1.4301373713241752,142315.0,88.71,203264.0
449,Random,0.3,87.4,88.85,41.49369549751282,1.4301373713241752,142315.0,88.71,203264.0
473,Random,0.3,87.4,88.76,41.467867374420166,1.4301373713241752,142315.0,88.71,203264.0
522,Random,0.3,87.4,87.65,42.22294592857361,1.4301373713241752,142315.0,88.71,203264.0
557,Random,0.3,87.4,88.78,42.70049333572388,1.4301373713241752,142315.0,88.71,203264.0
580,Random,0.3,87.4,88.81,42.79205846786499,1.4301373713241752,142315.0,88.71,203264.0
599,Random,0.3,87.4,88.45,42.52738618850708,1.4301373713241752,142315.0,88.71,203264.0
620,Random,0.3,87.4,88.92,41.89226460456848,1.4301373713241752,142315.0,88.71,203264.0
605,Random,0.3,87.4,88.57,42.0235812664032,1.4301373713241752,142315.0,88.71,203264.0
899,Random,0.3,87.4,88.76,41.769728899002075,1.4301373713241752,142315.0,88.71,203264.0
994,Random,0.3,87.4,88.85,42.00543665885925,1.4301373713241752,142315.0,88.71,203264.0
718,Random,0.3,87.4,88.78,42.67062544822693,1.4301373713241752,142315.0,88.71,203264.0
731,Random,0.3,87.4,88.33,41.99267339706421,1.4301373713241752,142315.0,88.71,203264.0
757,Random,0.3,87.4,89.41,42.621962785720825,1.4301373713241752,142315.0,88.71,203264.0
110,Random,0.3,87.4,88.81,41.63620638847351,1.4301373713241752,142315.0,88.71,203264.0
806,Random,0.3,87.4,88.54,41.60245132446289,1.4301373713241752,142315.0,88.71,203264.0
53,Random,0.3,87.4,88.53,42.086310386657715,1.4301373713241752,142315.0,88.71,203264.0
139,Random,0.3,87.4,88.16,43.1466109752655,1.4301373713241752,142315.0,88.71,203264.0
329,Random,0.3,87.35,88.89,42.91686797142029,1.4301373713241752,142315.0,88.71,203264.0
377,Random,0.3,87.35,88.61,42.53677225112915,1.4301373713241752,142315.0,88.71,203264.0
406,Random,0.3,87.35,88.98,42.81117129325867,1.4301373713241752,142315.0,88.71,203264.0
148,Random,0.3,87.35,89.08,41.9871621131897,1.4301373713241752,142315.0,88.71,203264.0
173,Random,0.3,87.35,89.17,42.17756009101868,1.4301373713241752,142315.0,88.71,203264.0
223,Random,0.3,87.35,88.35,42.10162901878357,1.4301373713241752,142315.0,88.71,203264.0
243,Random,0.3,87.35,88.68,42.910473346710205,1.4301373713241752,142315.0,88.71,203264.0
262,Random,0.3,87.35,88.63,43.044437408447266,1.4301373713241752,142315.0,88.71,203264.0
436,Random,0.3,87.35,88.62,40.83551502227783,1.4301373713241752,142315.0,88.71,203264.0
467,Random,0.3,87.35,87.64,42.67377948760986,1.4301373713241752,142315.0,88.71,203264.0
916,Random,0.3,87.35,88.74,41.20859980583191,1.4301373713241752,142315.0,88.71,203264.0
572,Random,0.3,87.35,89.05,41.46743297576904,1.4301373713241752,142315.0,88.71,203264.0
564,Random,0.3,87.35,88.52,41.784618854522705,1.4301373713241752,142315.0,88.71,203264.0
972,Random,0.3,87.35,88.75,41.54394006729126,1.4301373713241752,142315.0,88.71,203264.0
981,Random,0.3,87.35,89.06,42.90737986564636,1.4301373713241752,142315.0,88.71,203264.0
986,Random,0.3,87.35,88.7,40.7447247505188,1.4301373713241752,142315.0,88.71,203264.0
753,Random,0.3,87.35,88.47,41.55199193954468,1.4301373713241752,142315.0,88.71,203264.0
717,Random,0.3,87.35,89.21,42.696449756622314,1.4301373713241752,142315.0,88.71,203264.0
19,Random,0.3,87.35,89.04,41.74721717834473,1.4301373713241752,142315.0,88.71,203264.0
839,Random,0.3,87.35,88.1,42.02963709831238,1.4301373713241752,142315.0,88.71,203264.0
58,Random,0.3,87.35,88.99,41.73140859603882,1.4301373713241752,142315.0,88.71,203264.0
134,Random,0.3,87.35,88.71,42.757633686065674,1.4301373713241752,142315.0,88.71,203264.0
301,Random,0.3,87.3,88.87,41.38722634315491,1.4301373713241752,142315.0,88.71,203264.0
344,Random,0.3,87.3,88.35,41.54011154174805,1.4301373713241752,142315.0,88.71,203264.0
165,Random,0.3,87.3,89.0,41.801650047302246,1.4301373713241752,142315.0,88.71,203264.0
174,Random,0.3,87.3,88.83,41.64234471321106,1.4301373713241752,142315.0,88.71,203264.0
360,Random,0.3,87.3,88.3,42.701035022735596,1.4301373713241752,142315.0,88.71,203264.0
187,Random,0.3,87.3,88.52,41.05477809906006,1.4301373713241752,142315.0,88.71,203264.0
199,Random,0.3,87.3,88.8,42.87461495399475,1.4301373713241752,142315.0,88.71,203264.0
242,Random,0.3,87.3,88.53,42.00081753730774,1.4301373713241752,142315.0,88.71,203264.0
569,Random,0.3,87.3,88.33,41.55947709083557,1.4301373713241752,142315.0,88.71,203264.0
